,Year,Region_Name,Region_Code,Week_No,Week_Date,Mortality,min,max,Total_population,_id
2180,2015,North West,,48,2015-11-27,1322,-2.314801481,11.17098368,"7,175,178",2181
2181,2015,North West,,49,2015-12-04,1425,1.333804577,12.14142079,"7,175,178",2182
2182,2015,North West,,50,2015-12-11,1400,3.062394156,13.53168845,"7,175,178",2183
2183,2015,North West,,51,2015-12-18,1526,-1.31907018,14.3151492,"7,175,178",2184
2184,2015,North West,,52,2015-12-25,1167,2.91043959,14.23464158,"7,175,178",2185
2186,2015,Yorkshire and The Humber,,1,2015-01-02,1261,-2.505183684,13.02014177,"5,390,211",2187
2187,2015,Yorkshire and The Humber,,2,2015-01-09,1607,-3.027564233,13.84658315,"5,390,211",2188
2188,2015,Yorkshire and The Humber,,3,2015-01-16,1442,-0.512012784,10.0025739,"5,390,211",2189
2189,2015,Yorkshire and The Humber,,4,2015-01-23,1386,-3.459110988,5.849375051,"5,390,211",2190
2190,2015,Yorkshire and The Humber,,5,2015-01-30,1220,-3.662213154,8.991770637,"5,390,211",2191
2191,2015,Yorkshire and The Humber,,6,2015-02-06,1151,-3.070434279,4.94532014,"5,390,211",2192
2192,2015,Yorkshire and The Humber,,7,2015-02-13,1128,-1.334179913,9.201603138,"5,390,211",2193
2193,2015,Yorkshire and The Humber,,8,2015-02-20,1068,-0.595030763,10.46071748,"5,390,211",2194
2194,2015,Yorkshire and The Humber,,9,2015-02-27,1113,-0.844558854,10.15045644,"5,390,211",2195
2195,2015,Yorkshire and The Humber,,10,2015-03-06,1106,-0.003953543,11.70084892,"5,390,211",2196
2196,2015,Yorkshire and The Humber,,11,2015-03-13,1040,-2.230590641,14.69656273,"5,390,211",2197
2232,2015,Yorkshire and The Humber,,47,2015-11-20,937,3.446126542,15.10380698,"5,390,211",2233
2233,2015,Yorkshire and The Humber,,48,2015-11-27,994,-2.50574685,11.6598067,"5,390,211",2234
2234,2015,Yorkshire and The Humber,,49,2015-12-04,1012,1.243302015,12.47683356,"5,390,211",2235
2235,2015,Yorkshire and The Humber,,50,2015-12-11,1050,2.616988189,13.08463893,"5,390,211",2236
2236,2015,Yorkshire and The Humber,,51,2015-12-18,1060,-0.858402332,14.84929103,"5,390,211",2237
2237,2015,Yorkshire and The Humber,,52,2015-12-25,891,2.220670343,15.12371045,"5,390,211",2238
2239,2015,East Midlands,,1,2015-01-02,1012,-2.913995604,13.13426614,"4,677,425",2240
2240,2015,East Midlands,,2,2015-01-09,1328,-3.121971606,14.74124472,"4,677,425",2241
2241,2015,East Midlands,,3,2015-01-16,1286,0.101496054,10.80460048,"4,677,425",2242
2242,2015,East Midlands,,4,2015-01-23,1206,-3.603055536,6.520233637,"4,677,425",2243
2243,2015,East Midlands,,5,2015-01-30,1119,-1.923532346,9.120628617,"4,677,425",2244
2244,2015,East Midlands,,6,2015-02-06,1071,-3.245864685,4.494152888,"4,677,425",2245
2245,2015,East Midlands,,7,2015-02-13,1021,-1.437603159,8.860530092,"4,677,425",2246
2246,2015,East Midlands,,8,2015-02-20,965,-0.002139296,10.3397369,"4,677,425",2247
2247,2015,East Midlands,,9,2015-02-27,973,-1.416765669,10.65093472,"4,677,425",2248
2248,2015,East Midlands,,10,2015-03-06,966,0.311073681,12.41467019,"4,677,425",2249
2249,2015,East Midlands,,11,2015-03-13,904,-2.320872534,15.70611727,"4,677,425",2250
2285,2015,East Midlands,,47,2015-11-20,844,4.1967001,15.5614426,"4,677,425",2286
2286,2015,East Midlands,,48,2015-11-27,844,-2.712892814,12.21478882,"4,677,425",2287
2287,2015,East Midlands,,49,2015-12-04,919,1.39073198,13.46680174,"4,677,425",2288
2288,2015,East Midlands,,50,2015-12-11,915,2.694556704,13.97102854,"4,677,425",2289
2289,2015,East Midlands,,51,2015-12-18,897,1.275714227,15.03999922,"4,677,425",2290
2290,2015,East Midlands,,52,2015-12-25,707,2.522466422,15.28204056,"4,677,425",2291
2292,2015,West Midlands,,1,2015-01-02,1296,-3.740975458,12.98310734,"5,755,032",2293
2293,2015,West Midlands,,2,2015-01-09,1713,-3.022033647,14.27635773,"5,755,032",2294
2294,2015,West Midlands,,3,2015-01-16,1542,-0.217276598,10.77824374,"5,755,032",2295
2295,2015,West Midlands,,4,2015-01-23,1400,-4.089856933,7.864053623,"5,755,032",2296
2296,2015,West Midlands,,5,2015-01-30,1395,-1.864082568,9.625994812,"5,755,032",2297
2297,2015,West Midlands,,6,2015-02-06,1229,-3.384266984,5.231393042,"5,755,032",2298
2298,2015,West Midlands,,7,2015-02-13,1161,-2.682717451,8.134499212,"5,755,032",2299
2299,2015,West Midlands,,8,2015-02-20,1152,-0.603008368,9.963907765,"5,755,032",2300
2300,2015,West Midlands,,9,2015-02-27,1149,-1.71317392,11.79428299,"5,755,032",2301
2301,2015,West Midlands,,10,2015-03-06,1188,-0.035000326,12.62267924,"5,755,032",2302
2302,2015,West Midlands,,11,2015-03-13,1101,-1.693615628,14.92480587,"5,755,032",2303
2338,2015,West Midlands,,47,2015-11-20,1071,4.47573991,15.17619868,"5,755,032",2339
2339,2015,West Midlands,,48,2015-11-27,990,-2.393474114,11.82825034,"5,755,032",2340
2340,2015,West Midlands,,49,2015-12-04,1087,1.766030929,13.38353375,"5,755,032",2341
2341,2015,West Midlands,,50,2015-12-11,1006,2.604290342,14.25871414,"5,755,032",2342
2342,2015,West Midlands,,51,2015-12-18,1101,1.877653787,14.92103979,"5,755,032",2343
2343,2015,West Midlands,,52,2015-12-25,826,2.414604963,14.70635098,"5,755,032",2344
2345,2015,East,,1,2015-01-02,1221,-2.905735204,13.17946381,"6,075,970",2346
2346,2015,East,,2,2015-01-09,1712,-2.800063193,14.76441767,"6,075,970",2347
2347,2015,East,,3,2015-01-16,1657,1.324739157,13.08528296,"6,075,970",2348
2348,2015,East,,4,2015-01-23,1565,-4.950934341,6.707037298,"6,075,970",2349
2349,2015,East,,5,2015-01-30,1450,-2.829170528,10.00954198,"6,075,970",2350
2350,2015,East,,6,2015-02-06,1360,-2.715306138,4.940204572,"6,075,970",2351
2351,2015,East,,7,2015-02-13,1284,-1.459376944,8.505607732,"6,075,970",2352
2352,2015,East,,8,2015-02-20,1276,-0.555666523,10.04811758,"6,075,970",2353
2353,2015,East,,9,2015-02-27,1286,-2.066804105,10.94648045,"6,075,970",2354
2354,2015,East,,10,2015-03-06,1232,-0.648747783,12.73046318,"6,075,970",2355
2355,2015,East,,11,2015-03-13,1172,-1.70422431,16.4023853,"6,075,970",2356
2391,2015,East,,47,2015-11-20,1043,5.460913617,16.10132715,"6,075,970",2392
2392,2015,East,,48,2015-11-27,1066,-2.294305629,12.80309955,"6,075,970",2393
2393,2015,East,,49,2015-12-04,1065,1.772993735,13.77843065,"6,075,970",2394
2394,2015,East,,50,2015-12-11,1018,2.509403178,14.27859908,"6,075,970",2395
2395,2015,East,,51,2015-12-18,1086,2.537100466,14.79186509,"6,075,970",2396
2396,2015,East,,52,2015-12-25,916,3.076623412,15.46801869,"6,075,970",2397
2398,2015,London,,1,2015-01-02,1233,-3.08558824,12.77482931,"8,666,930",2399
2399,2015,London,,2,2015-01-09,1549,-0.899032249,15.16963442,"8,666,930",2400
2400,2015,London,,3,2015-01-16,1275,2.416073875,13.79028362,"8,666,930",2401
2401,2015,London,,4,2015-01-23,1220,-4.38415078,8.298848436,"8,666,930",2402
2402,2015,London,,5,2015-01-30,1119,-2.67513935,10.35800782,"8,666,930",2403
2403,2015,London,,6,2015-02-06,1097,-3.057808008,5.423501372,"8,666,930",2404
2404,2015,London,,7,2015-02-13,1108,-0.091914783,9.465839857,"8,666,930",2405
2405,2015,London,,8,2015-02-20,1102,-0.358449247,10.33342631,"8,666,930",2406
2406,2015,London,,9,2015-02-27,1062,-2.213938694,12.05903308,"8,666,930",2407
2407,2015,London,,10,2015-03-06,1063,-0.443168059,12.49890799,"8,666,930",2408
2408,2015,London,,11,2015-03-13,1070,1.329909357,16.00836519,"8,666,930",2409
2444,2015,London,,47,2015-11-20,966,6.335103002,16.20580436,"8,666,930",2445
2445,2015,London,,48,2015-11-27,915,-2.751328591,13.3462775,"8,666,930",2446
2446,2015,London,,49,2015-12-04,998,2.236239122,14.40741503,"8,666,930",2447
2447,2015,London,,50,2015-12-11,985,3.149237836,14.07081399,"8,666,930",2448
2448,2015,London,,51,2015-12-18,990,4.340700551,15.28714173,"8,666,930",2449
2449,2015,London,,52,2015-12-25,870,4.532402985,16.32305175,"8,666,930",2450
2451,2015,South East,,1,2015-01-02,1811,-3.942743193,12.39088651,"8,949,392",2452
2452,2015,South East,,2,2015-01-09,2525,-0.715825922,13.94300003,"8,949,392",2453
2453,2015,South East,,3,2015-01-16,2427,1.594498086,12.82366772,"8,949,392",2454
2454,2015,South East,,4,2015-01-23,2196,-5.188591541,8.368232456,"8,949,392",2455
2455,2015,South East,,5,2015-01-30,1991,-3.022136596,10.12719592,"8,949,392",2456
2456,2015,South East,,6,2015-02-06,1843,-3.729419308,5.013922798,"8,949,392",2457
2457,2015,South East,,7,2015-02-13,1836,-1.051292918,8.338808099,"8,949,392",2458
2458,2015,South East,,8,2015-02-20,1713,-1.550113213,9.394385968,"8,949,392",2459
2459,2015,South East,,9,2015-02-27,1767,-2.854486065,11.96426182,"8,949,392",2460
2460,2015,South East,,10,2015-03-06,1709,-1.510552834,11.42444508,"8,949,392",2461
2461,2015,South East,,11,2015-03-13,1731,0.414003506,13.92230828,"8,949,392",2462
2497,2015,South East,,47,2015-11-20,1470,6.382399899,15.37526107,"8,949,392",2498
2498,2015,South East,,48,2015-11-27,1536,-2.815367984,12.21341535,"8,949,392",2499
2499,2015,South East,,49,2015-12-04,1522,1.694656212,13.91089459,"8,949,392",2500
2500,2015,South East,,50,2015-12-11,1536,2.313486934,13.59782096,"8,949,392",2501
2501,2015,South East,,51,2015-12-18,1656,3.995823705,14.52989943,"8,949,392",2502
2502,2015,South East,,52,2015-12-25,1347,4.021703682,15.15779077,"8,949,392",2503
2504,2015,South West,,1,2015-01-02,1272,-4.195841141,12.51949861,"5,471,610",2505
2505,2015,South West,,2,2015-01-09,1697,2.019986264,13.84976862,"5,471,610",2506
2506,2015,South West,,3,2015-01-16,1498,0.809766812,11.97686621,"5,471,610",2507
2507,2015,South West,,4,2015-01-23,1510,-3.656716432,9.253537572,"5,471,610",2508
2508,2015,South West,,5,2015-01-30,1398,-1.064223321,9.692071323,"5,471,610",2509
2509,2015,South West,,6,2015-02-06,1297,-2.674335565,5.94591409,"5,471,610",2510
2510,2015,South West,,7,2015-02-13,1283,-1.301278906,8.949994625,"5,471,610",2511
2511,2015,South West,,8,2015-02-20,1257,0.239284969,9.966585485,"5,471,610",2512
2512,2015,South West,,9,2015-02-27,1290,-1.27493883,11.94144809,"5,471,610",2513
2513,2015,South West,,10,2015-03-06,1290,-0.374248792,11.9372567,"5,471,610",2514
2514,2015,South West,,11,2015-03-13,1219,1.264918908,13.41903087,"5,471,610",2515
2550,2015,South West,,47,2015-11-20,1019,6.452746859,15.21188516,"5,471,610",2551
2551,2015,South West,,48,2015-11-27,1037,-1.622152352,11.93361042,"5,471,610",2552
2552,2015,South West,,49,2015-12-04,1127,2.818955376,13.1957852,"5,471,610",2553
2553,2015,South West,,50,2015-12-11,1102,3.222064075,13.66939674,"5,471,610",2554
2554,2015,South West,,51,2015-12-18,1089,4.963719302,14.45674344,"5,471,610",2555
2555,2015,South West,,52,2015-12-25,877,3.840045183,14.51364637,"5,471,610",2556
2557,2015,Wales,,1,2015-01-02,725,-3.801584345,12.01413057,"3,099,086",2558
2558,2015,Wales,,2,2015-01-09,1031,-1.746767868,12.47374083,"3,099,086",2559
2559,2015,Wales,,3,2015-01-16,936,-0.307658426,9.673917005,"3,099,086",2560
2560,2015,Wales,,4,2015-01-23,828,-3.91358917,8.782394441,"3,099,086",2561
2561,2015,Wales,,5,2015-01-30,801,0.215977103,8.971357127,"3,099,086",2562
2562,2015,Wales,,6,2015-02-06,720,-3.973851145,5.45069876,"3,099,086",2563
2563,2015,Wales,,7,2015-02-13,710,-2.810755577,7.846048202,"3,099,086",2564
2564,2015,Wales,,8,2015-02-20,739,-0.624729496,8.425636957,"3,099,086",2565
2565,2015,Wales,,9,2015-02-27,736,-1.137351763,10.67557658,"3,099,086",2566
2566,2015,Wales,,10,2015-03-06,712,0.329056259,10.84170457,"3,099,086",2567
2567,2015,Wales,,11,2015-03-13,661,-0.936308386,11.17500169,"3,099,086",2568
2603,2015,Wales,,47,2015-11-20,611,5.079279847,13.75904912,"3,099,086",2604
2604,2015,Wales,,48,2015-11-27,589,-2.42748349,11.5241143,"3,099,086",2605
2605,2015,Wales,,49,2015-12-04,659,2.71659094,12.36252755,"3,099,086",2606
2606,2015,Wales,,50,2015-12-11,688,3.306874369,13.42304612,"3,099,086",2607
2607,2015,Wales,,51,2015-12-18,646,2.176341346,14.06288479,"3,099,086",2608
2608,2015,Wales,,52,2015-12-25,535,2.911997585,13.63922378,"3,099,086",2609
1560,2016,North East,,1,2016-01-08,705,-0.984998327,7.464774225,"2,636,589",1561
1561,2016,North East,,2,2016-01-15,600,-2.31238765,6.785257432,"2,636,589",1562
1562,2016,North East,,3,2016-01-22,612,-3.927525542,9.551858573,"2,636,589",1563
1563,2016,North East,,4,2016-01-29,631,1.625609891,13.02169363,"2,636,589",1564
1564,2016,North East,,5,2016-02-05,620,0.763356599,10.98615295,"2,636,589",1565
1565,2016,North East,,6,2016-02-12,599,-2.357810615,7.860056566,"2,636,589",1566
1566,2016,North East,,7,2016-02-19,588,-4.116385663,8.033746349,"2,636,589",1567
1567,2016,North East,,8,2016-02-26,582,-3.930973359,8.991664389,"2,636,589",1568
1568,2016,North East,,9,2016-03-04,582,-3.005495688,10.78155534,"2,636,589",1569
1569,2016,North East,,10,2016-03-11,569,-2.987706594,9.319146314,"2,636,589",1570
1605,2016,North East,,46,2016-11-18,547,-0.354573902,13.7839645,"2,636,589",1606
1606,2016,North East,,47,2016-11-25,536,-3.728095276,6.36836318,"2,636,589",1607
1607,2016,North East,,48,2016-12-02,550,-3.357619007,9.697413406,"2,636,589",1608
1608,2016,North East,,49,2016-12-09,589,-2.285059272,13.49030916,"2,636,589",1609
1609,2016,North East,,50,2016-12-16,561,2.241572251,10.48408461,"2,636,589",1610
1610,2016,North East,,51,2016-12-23,679,0.944829623,9.324417734,"2,636,589",1611
1611,2016,North East,,52,2016-12-30,456,-1.352947978,11.86114937,"2,636,589",1612
1612,2016,North West,,1,2016-01-08,1748,0.680609046,8.589762225,"7,223,961",1613
1613,2016,North West,,2,2016-01-15,1532,-1.246746692,7.208073193,"7,223,961",1614
1614,2016,North West,,3,2016-01-22,1602,-3.985810177,10.68980306,"7,223,961",1615
1615,2016,North West,,4,2016-01-29,1516,2.69004853,13.31020309,"7,223,961",1616
1616,2016,North West,,5,2016-02-05,1459,1.541406032,11.42435014,"7,223,961",1617
1617,2016,North West,,6,2016-02-12,1466,-0.666202078,8.525850507,"7,223,961",1618
1618,2016,North West,,7,2016-02-19,1443,-3.438484419,8.410895388,"7,223,961",1619
1619,2016,North West,,8,2016-02-26,1497,-3.80424302,10.18549884,"7,223,961",1620
1620,2016,North West,,9,2016-03-04,1505,-2.331297461,10.48256192,"7,223,961",1621
1621,2016,North West,,10,2016-03-11,1525,-2.63699111,9.59116376,"7,223,961",1622
1657,2016,North West,,46,2016-11-18,1513,0.937370909,13.70593107,"7,223,961",1658
1658,2016,North West,,47,2016-11-25,1432,-2.604732031,7.157899785,"7,223,961",1659
1659,2016,North West,,48,2016-12-02,1491,-3.54527525,8.905224422,"7,223,961",1660
1660,2016,North West,,49,2016-12-09,1529,-0.889500333,13.4673808,"7,223,961",1661
1661,2016,North West,,50,2016-12-16,1444,2.385814168,11.52766538,"7,223,961",1662
1662,2016,North West,,51,2016-12-23,1594,1.266903362,10.08580962,"7,223,961",1663
1663,2016,North West,,52,2016-12-30,1087,-1.934034587,11.9076338,"7,223,961",1664
1664,2016,Yorkshire and The Humber,,1,2016-01-08,1284,-0.198760145,8.191619063,"5,425,370",1665
1665,2016,Yorkshire and The Humber,,2,2016-01-15,1148,-1.276046363,8.072047972,"5,425,370",1666
1666,2016,Yorkshire and The Humber,,3,2016-01-22,1119,-3.209467535,9.36849473,"5,425,370",1667
1667,2016,Yorkshire and The Humber,,4,2016-01-29,1131,2.194143616,13.06852941,"5,425,370",1668
1668,2016,Yorkshire and The Humber,,5,2016-02-05,1109,1.023286959,12.82100292,"5,425,370",1669
1669,2016,Yorkshire and The Humber,,6,2016-02-12,1066,-1.787543013,9.734583426,"5,425,370",1670
1670,2016,Yorkshire and The Humber,,7,2016-02-19,1083,-3.703554979,8.483345204,"5,425,370",1671
1671,2016,Yorkshire and The Humber,,8,2016-02-26,1115,-3.585115086,12.6738829,"5,425,370",1672
1672,2016,Yorkshire and The Humber,,9,2016-03-04,1107,-2.651417834,11.4887552,"5,425,370",1673
1673,2016,Yorkshire and The Humber,,10,2016-03-11,1097,-2.625603412,9.119657644,"5,425,370",1674
1709,2016,Yorkshire and The Humber,,46,2016-11-18,1025,0.754453115,14.30431315,"5,425,370",1710
1710,2016,Yorkshire and The Humber,,47,2016-11-25,1022,-0.906966083,7.874121858,"5,425,370",1711
1711,2016,Yorkshire and The Humber,,48,2016-12-02,973,-3.423847736,9.703573391,"5,425,370",1712
1712,2016,Yorkshire and The Humber,,49,2016-12-09,1193,-1.604320608,13.09474228,"5,425,370",1713
1713,2016,Yorkshire and The Humber,,50,2016-12-16,1036,2.413723122,10.86193762,"5,425,370",1714
1714,2016,Yorkshire and The Humber,,51,2016-12-23,1097,1.300113771,9.94552078,"5,425,370",1715
1715,2016,Yorkshire and The Humber,,52,2016-12-30,794,-2.946269203,12.87721215,"5,425,370",1716
1716,2016,East Midlands,,1,2016-01-08,1067,0.562568431,9.251230181,"4,725,390",1717
1717,2016,East Midlands,,2,2016-01-15,956,-0.52623323,9.114723555,"4,725,390",1718
1718,2016,East Midlands,,3,2016-01-22,929,-3.463270584,9.815529035,"4,725,390",1719
1719,2016,East Midlands,,4,2016-01-29,858,1.294602738,13.93100816,"4,725,390",1720
1720,2016,East Midlands,,5,2016-02-05,954,1.316382595,13.8688658,"4,725,390",1721
1721,2016,East Midlands,,6,2016-02-12,917,-1.121890836,11.02399046,"4,725,390",1722
1722,2016,East Midlands,,7,2016-02-19,881,-3.927258183,9.104643589,"4,725,390",1723
1723,2016,East Midlands,,8,2016-02-26,930,-3.649215133,14.08742905,"4,725,390",1724
1724,2016,East Midlands,,9,2016-03-04,913,-2.70988325,13.6578312,"4,725,390",1725
1725,2016,East Midlands,,10,2016-03-11,911,-2.894833657,9.342585488,"4,725,390",1726
1761,2016,East Midlands,,46,2016-11-18,892,1.372467432,14.19962527,"4,725,390",1762
1762,2016,East Midlands,,47,2016-11-25,887,0.311969858,9.990230324,"4,725,390",1763
1763,2016,East Midlands,,48,2016-12-02,888,-3.746025774,8.425121147,"4,725,390",1764
1764,2016,East Midlands,,49,2016-12-09,932,-2.533355345,13.95248001,"4,725,390",1765
1765,2016,East Midlands,,50,2016-12-16,893,1.0537432,11.71656471,"4,725,390",1766
1766,2016,East Midlands,,51,2016-12-23,981,0.744998035,10.72804894,"4,725,390",1767
1767,2016,East Midlands,,52,2016-12-30,759,-3.178397093,13.60681444,"4,725,390",1768
1768,2016,West Midlands,,1,2016-01-08,1396,0.705634443,9.497434935,"5,810,773",1769
1769,2016,West Midlands,,2,2016-01-15,1208,-0.263771124,9.092126175,"5,810,773",1770
1770,2016,West Midlands,,3,2016-01-22,1209,-3.879236894,11.92153925,"5,810,773",1771
1771,2016,West Midlands,,4,2016-01-29,1195,1.151950072,13.72963661,"5,810,773",1772
1772,2016,West Midlands,,5,2016-02-05,1197,1.539133323,13.38260838,"5,810,773",1773
1773,2016,West Midlands,,6,2016-02-12,1262,-2.071626361,10.26879189,"5,810,773",1774
1774,2016,West Midlands,,7,2016-02-19,1088,-4.515148552,9.32442273,"5,810,773",1775
1775,2016,West Midlands,,8,2016-02-26,1087,-4.267120147,13.37767287,"5,810,773",1776
1776,2016,West Midlands,,9,2016-03-04,1144,-3.331553486,13.70054903,"5,810,773",1777
1777,2016,West Midlands,,10,2016-03-11,1104,-2.8999561,10.38665852,"5,810,773",1778
1813,2016,West Midlands,,46,2016-11-18,1117,1.009979806,14.32487699,"5,810,773",1814
1814,2016,West Midlands,,47,2016-11-25,1090,0.219947936,8.805922869,"5,810,773",1815
1815,2016,West Midlands,,48,2016-12-02,1076,-5.190579026,8.165979646,"5,810,773",1816
1816,2016,West Midlands,,49,2016-12-09,1164,-2.447238611,13.95902109,"5,810,773",1817
1817,2016,West Midlands,,50,2016-12-16,1098,0.717519696,11.80163298,"5,810,773",1818
1818,2016,West Midlands,,51,2016-12-23,1149,0.280689913,11.03715426,"5,810,773",1819
1819,2016,West Midlands,,52,2016-12-30,715,-3.483629223,13.3324108,"5,810,773",1820
1820,2016,East,,1,2016-01-08,1401,0.312726134,10.17355902,"6,129,005",1821
1821,2016,East,,2,2016-01-15,1237,0.191253688,9.805135177,"6,129,005",1822
1822,2016,East,,3,2016-01-22,1253,-4.315207219,8.514050443,"6,129,005",1823
1823,2016,East,,4,2016-01-29,1236,1.271678559,14.00661136,"6,129,005",1824
1824,2016,East,,5,2016-02-05,1160,1.362721135,13.61050192,"6,129,005",1825
1825,2016,East,,6,2016-02-12,1155,-1.666172463,11.66373361,"6,129,005",1826
1826,2016,East,,7,2016-02-19,1057,-4.076297109,9.268262525,"6,129,005",1827
1827,2016,East,,8,2016-02-26,1180,-3.239616001,14.37690749,"6,129,005",1828
1828,2016,East,,9,2016-03-04,1240,-1.547238456,13.06958866,"6,129,005",1829
1829,2016,East,,10,2016-03-11,1190,-2.39368374,10.06381715,"6,129,005",1830
1865,2016,East,,46,2016-11-18,1184,2.307920329,14.72217753,"6,129,005",1866
